Title,Description,Link
Near Real-Time Data Outages and Issues,"Data outages and known issues for LANCE NRT products for AIRS, AMSR2, LIS ISS, MISR, MLS, MODIS, MOPITT, OMI, OMPS, and VIIRS.",https://www.earthdata.nasa.gov//learn/find-data/near-real-time/near-real-time-data-outages-and-issues
Daymet Data Take the Planet’s Pulse,Daymet data from NASA’s Oak Ridge National Laboratory Distributed Active Archive Center (ORNL DAAC) provide almost 40 years of weather measurements for North America and are ORNL DAAC’s most popular products.,https://www.earthdata.nasa.gov//learn/articles/daymet-data-at-ornl
The Mercury System and the Search for Earth Science Data,Working to identify regional and global data sets that relate to the function of global ecosystems.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/the-mercury-system-and-the-search-for-earth-science-data
Reckoning with Winds,NSCAT wind vectors and SSM/I precipitable water color images reveal the physics in action for typhoons.,https://www.earthdata.nasa.gov//learn/articles/reckoning-winds
Polar Paradox,Melt caused by climate warming may increase sea ice extent in the polar regions.,https://www.earthdata.nasa.gov//learn/articles/polar-paradox
Where Data Meet Models,The range of data available for modeling also underscores the importance of communication among those working at the interface.,https://www.earthdata.nasa.gov//learn/articles/where-data-meet-models
MCD14ML,,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/firms/mcd14ml
How to Find and Visualize Nitrogen Dioxide Satellite Data,Find research-quality nitrogen dioxide data to assess regional air quality and potential trends in industrial activity.,https://www.earthdata.nasa.gov//learn/articles/find-no2-data
FIRMS Frequently Asked Questions,,https://www.earthdata.nasa.gov//faq/firms-faq
Community Data System Capabilities Overview,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/community-data-system-capabilities-overview
Sea Level Change Data Pathfinder,Global sea level has risen 8 to 9 inches since reliable record keeping began in 1880 and is projected to rise another 1 to 8 feet by 2100.,https://www.earthdata.nasa.gov//learn/pathfinders/sea-level-change
Upper Crust,What might happen to the Antarctic food web if temperatures increase in the polar regions?,https://www.earthdata.nasa.gov//learn/articles/upper-crust
Tropical Cyclones Data Pathfinder,"NASA provides datasets, tools, and near real-time data for use in understanding the formation, movement, and impacts of tropical cyclonic storms.",https://www.earthdata.nasa.gov//learn/pathfinders/disasters/cyclones-data-pathfinder
EOSDIS New Datasets: February 2021,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-february-2021
Explore 20 Years of Rain and Snowfall Data from NASA’s Precipitation Missions,"A new data product merges data from the Tropical Rainfall Measuring Mission (TRMM) and the Global Precipitation Measurement (GPM) mission, giving meteorologists and researchers access to a 20-year precipitation record.",https://www.earthdata.nasa.gov//learn/articles/20-years-of-precipitation-data
ORNL DAAC Releases New Version of Its Popular Daymet Meteorological Dataset,Daymet Version 4's improved algorithm and reduced timing and sensor biases result in more accurate and precise data.,https://www.earthdata.nasa.gov//learn/articles/daymet-version4-data
Getting Petabytes to People: How EOSDIS Facilitates Earth Observing Data Discovery and Use,NASA’s EOSDIS is constantly developing new techniques and strategies that enable users around the world to efficiently use NASA Earth observing data.,https://www.earthdata.nasa.gov//learn/articles/getting-petabytes-people-how-eosdis-facilitates-earth-observing-data-discovery-and-use
Hurricane Field Studies,Atmospheric researchers fly instrumented aircraft directly into hurricanes.,https://www.earthdata.nasa.gov//learn/sensing-our-planet/hurricane-field-studies
Data in a Flash,Daytime detection of lightning competes with sunlight shining off cloud tops.,https://www.earthdata.nasa.gov//learn/articles/data-flash
At the Edge,Extent of Arctic sea ice is seen as a sensitive indicator of climate change.,https://www.earthdata.nasa.gov//learn/articles/edge
Continuous Evolution,,https://www.earthdata.nasa.gov//esds/continuous-evolution
Data Access and the ECCO Ocean and Ice State Estimate,,https://www.earthdata.nasa.gov//esds/competitive-programs/access/ecco-ocean
Airborne and Field Data User Support,,https://www.earthdata.nasa.gov//esds/impact/admg/the-airborne-inventory
Landslides Data Pathfinder,"Landslides occur throughout the world, under all climatic conditions and terrains, displacing communities of people, impacting the natural environment, causing major economic losses to an area. Using satellite data and other resources found within this data pathfinder, we can identify the conditions under which landslides typically occur, helping to improve monitoring and modeling of these hazards.",https://www.earthdata.nasa.gov//learn/pathfinders/disasters/landslides-data-pathfinder
Floods Data Pathfinder - Find Data,Floods affect more people than any other type of natural disaster. This data pathfinder links to NASA datasets and tools that can aid with decisions regarding flood response and mitigation.,https://www.earthdata.nasa.gov//learn/pathfinders/disasters/floods-data-pathfinder/find-data
COVID-19 Data Pathfinder,This data pathfinder links to NASA datasets/tools that can aid with decisions regarding the environmental impacts of changes in human behavior from COVID-19.,https://www.earthdata.nasa.gov//learn/pathfinders/covid-19
Human Impacts Data,Human impact-related datasets and tools for use in biodiversity and conservation planning and monitoring.,https://www.earthdata.nasa.gov//learn/pathfinders/biological-diversity-and-ecological-forecasting-data-pathfinder/human-impacts-data
Biological Diversity and Ecological Conservation Data Pathfinder,"NASA Earth science data are vital components of investigations into biological diversity, species distribution, and ecological conservation.",https://www.earthdata.nasa.gov//learn/pathfinders/biological-diversity-and-ecological-forecasting-data-pathfinder
Diseases Data Pathfinder,"Vector-borne diseases are responsible for over 17% of all the infectious diseases globally. Many of these diseases are preventable through protective measures, provided local authorities are aware of the potential outbreaks of the responsible vectors. This data pathfinder links to NASA datasets and tools that can aid with decisions regarding disease outbreaks that are often associated with environmental factors (seasonality, habitat suitability for vector, etc.) that NASA measurements can provide data to assess.",https://www.earthdata.nasa.gov//learn/pathfinders/diseases-data-pathfinder
EOSDIS Products and Services Receive High Marks in 2020 ACSI Survey,"Once again, EOSDIS products and services and EOSDIS DAACs earn high rates of customer satisfaction in annual survey.",https://www.earthdata.nasa.gov//news/2020-eosdis-acsi-survey-results
User Profile: Brian Knosp,"Who uses NASA Earth science data? Brian Knosp, to improve Earth observing data products and systems.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-brian-knosp
Melt-down,QuikSCAT provides a complete view of continental ice sheets on Greenland.,https://www.earthdata.nasa.gov//learn/articles/melt-down
Storm Census,Two meteorologists pioneered a new application of a single passive microwave frequency using DAAC data in 1995.,https://www.earthdata.nasa.gov//learn/articles/storm-census
VNP14IMGTDL_NRT,,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/firms/vnp14imgtdlnrt
User Profile: Dr. Ludovic Brucker,"Who uses NASA Earth science data? Dr. Ludovic Brucker, for investigating climate-related changes in the cryosphere.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-ludovic-brucker
Sustainable Development Goals,The 17 Sustainable Development Goals (SDGs) are the world's best plan to build a better world for people and our planet by 2030.,https://www.earthdata.nasa.gov//learn/backgrounders/sdg
Daily Daymet Data Mean More Meteorological Metrics,The Daymet data collection at NASA’s ORNL DAAC provides daily meteorological data for the entire North American continent spanning 1980 to 2019 (and counting).,https://www.earthdata.nasa.gov//learn/articles/daymet-and-daymet-2019-data
VJ114IMGTDL_NRT,,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/firms/vj114imgtdlnrt
EOSDIS New Datasets: July 2018,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-july-2018
"Lovely, Dark, and Deep",Scientists use TOPEX/Poseidon data to better gauge the impact of the ocean on climate change.,https://www.earthdata.nasa.gov//learn/articles/lovely-dark-and-deep
"Reading, Writing, and Remote Sensing: NASA Earth Observing Data Go to School",My NASA Data uses NASA Earth observing data to improve data literacy for students in grades 3-12.,https://www.earthdata.nasa.gov//learn/articles/reading-writing-and-remote-sensing
Lightning Spies,ALTUS Cumulus Electrification Study (ACES) help validate LIS data to examine thunderstorms.,https://www.earthdata.nasa.gov//learn/articles/lightning-spies
About FIRMS,The Fire Information for Resource Management System (FIRMS) provides near real-time active fire locations to natural resource managers.,https://www.earthdata.nasa.gov//learn/find-data/near-real-time/firms/about-firms
User Profile: Dr. John Fasullo,"Who uses NASA Earth science data? Dr. John Fasullo, to track changes in Earth’s climate.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-john-fasullo
EOSDIS DAACs Celebrate Milestones of Service to Global Data Users,"For more than 25 years, EOSDIS Distributed Active Archive Centers (DAACs) have maintained the flexibility to serve ever-greater volumes of data to an ever-growing worldwide user community.",https://www.earthdata.nasa.gov//news/eosdis-daacs-celebrate-milestones-service-global-data-users
User Profile: Dr. Pierre Kirstetter,"Who uses NASA Earth science data? Dr. Pierre Kirstetter, for improving our understanding of precipitation and flooding.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dr-pierre-kirstetter
User Profile: Dave Jones,NASA near real-time Earth observing data are vital to emergency response. Dave Jones enables these data to be used collaboratively in real time across platforms by emergency responders and managers.,https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-dave-jones
Now Available in NASA Worldview: Earth Every 10 Minutes,"The addition of GOES-East, GOES-West, and Himawari-8 geostationary imagery updated every 10 minutes lets you view Earth as it is “right now.”",https://www.earthdata.nasa.gov//learn/articles/geostationary-in-worldview
Geographic Information Systems Data Pathfinder,"GIS is a collection of computer-based tools for organizing information from a variety of data sources to map and examine changes on Earth. It is designed to capture, store, manage, analyze, and visualize all types of geographical data. This NASA GIS Data Pathfinder links to NASA GIS-ready datasets, geospatial services, and tools for accessing data.",https://www.earthdata.nasa.gov//learn/pathfinders/gis-pathfinder
User Profile: Lela Prashad,"Who uses NASA Earth science data? Lela Prashad, for exploring how people live in and experience urban environments.",https://www.earthdata.nasa.gov//learn/data-user-profiles/user-profile-lela-prashad
EOSDIS New Datasets: October 2018,,https://www.earthdata.nasa.gov//eosdis/eosdis-data-news-archive/eosdis-data-news-october-2018
Scientist for a Day,"Given the chance, most children would jump at the prospect of becoming scientists for a day. This opportunity came to over 1,750 students in the Upper Midwest (U.S.) through a program led by Dr. Kevin Czajkowski, professor of geography at the University of Toledo.",https://www.earthdata.nasa.gov//learn/sensing-our-planet/scientist-for-a-day
